Id,ÐÔ×´1,ÐÔ×´2,blueref,greenref,redref,rededgeref,NIRref,GIgreen,CIre,DVI,EVI,ExG,GBNDVI,GNDVI,MEVI,MSR,MTCI,MTVI2,NDVI,NDRE,NGRDI,NIRRENDVI,NPCI,PSRI,REDVI,RENDVI,RERVI,RGRI,RVI,TCVI,SARE,SAVI,LCI,OSAVI
1,132.46,55,0.11533993,0.25522167,0.088475813,0.429116123,0.497272729,0.948395403,0.158830213,0.408796915,0.878696158,0.667979533,0.146008431,0.321664931,0.078965133,0.108099547,0.200083793,-0.123549298,0.697905135,0.07357235,0.485152975,0.679243842,-0.131805895,-0.054022903,0.068156605,0.658125225,1.158830213,0.346662622,5.620436928,-0.826133399,0.30793714,0.739138652,0.116358131,0.548169916
10,118.98,43.4,0.144104457,0.297058193,0.114274088,0.43800093,0.499950282,0.683004525,0.141436577,0.385676194,0.872719541,0.604457387,0.062466077,0.254567042,0.081511473,0.096651618,0.191363039,-0.092766869,0.62790767,0.066047521,0.44437092,0.608146941,-0.115452189,-0.05966667,0.061949352,0.586169627,1.141436577,0.384685867,4.375010021,-1.929828251,0.302148061,0.696268593,0.100857855,0.498145251
11,126.14,47.6,0.128339513,0.250057606,0.096938905,0.387965464,0.449631476,0.798111577,0.158947168,0.352692571,0.825036133,0.578194752,0.086028862,0.28523222,0.081054501,0.108176217,0.211891355,-0.093837244,0.645282993,0.073622537,0.441268705,0.624076479,-0.13938578,-0.069836321,0.061666012,0.600173102,1.158947168,0.387666292,4.63829746,-1.008956998,0.306699325,0.692763853,0.112823552,0.499161274
12,120.34,40.1,0.164215908,0.306985022,0.127938455,0.426782743,0.48248806,0.571699024,0.130523828,0.354549605,0.870274389,0.537129907,0.011835231,0.222304017,0.079999739,0.089422458,0.186402484,-0.076685871,0.580822747,0.061263726,0.411673724,0.560782025,-0.12417221,-0.075188292,0.055705317,0.538728805,1.130523828,0.41675797,3.771251269,-4.964638914,0.298052032,0.662062621,0.091256386,0.460199121
23,74.52,49.3,0.159957172,0.228128416,0.115652801,0.339908066,0.419972173,0.840946347,0.235546361,0.304319373,0.832192033,0.358612452,0.039460775,0.296009232,0.114478205,0.157537721,0.357022199,-0.045567397,0.56815755,0.105364114,0.327172079,0.533275009,-0.160750249,-0.105493589,0.080064108,0.492261917,1.235546361,0.50696359,3.631318667,-1.489887204,0.329280795,0.637359597,0.149477922,0.437476204
24,118.9,52.7,0.211237055,0.297591613,0.165361812,0.418639576,0.487075442,0.636724362,0.163472041,0.32171363,0.898673158,0.324217509,-0.021842691,0.241483096,0.096826264,0.111139347,0.270200845,-0.065027582,0.493095127,0.075560043,0.285622254,0.465038357,-0.121814608,-0.094185088,0.068435866,0.433693771,1.163472041,0.55566691,2.945513458,-12.05215649,0.309215174,0.606494182,0.10489264,0.395985818
25,116.7,51.4,0.195405777,0.242670914,0.143598678,0.368311465,0.436554347,0.798956205,0.185285791,0.292955669,0.879637833,0.251579113,-0.001740556,0.285447912,0.093412186,0.125339511,0.303689354,-0.07372721,0.504962754,0.084787899,0.25648469,0.474027943,-0.152821294,-0.118672738,0.068242881,0.438969203,1.185285791,0.591742435,3.040100046,-2.700552625,0.314693424,0.602893575,0.117629105,0.395804191
26,131.56,51.9,0.216413442,0.247502585,0.148529014,0.384526704,0.445797749,0.801184216,0.159341455,0.297268735,1.04104498,0.212366342,-0.01991646,0.286016254,0.080760549,0.108434659,0.25962561,-0.093547664,0.500177265,0.07379169,0.249913318,0.473012872,-0.186014061,-0.152276292,0.061271044,0.442726121,1.159341455,0.600110961,3.001418626,-11.36238932,0.30671541,0.602077831,0.103093194,0.394084831
30,122.18,54.1,0.213239801,0.29652691,0.161971314,0.412011242,0.460445833,0.552796112,0.117556478,0.298474519,0.895808523,0.324297117,-0.050835127,0.216545344,0.070870425,0.08078469,0.193707425,-0.08066089,0.479540964,0.055515156,0.293470266,0.458470898,-0.136639039,-0.111345315,0.048434591,0.435622869,1.117556478,0.546228045,2.842761601,-153.3480232,0.293150506,0.592123627,0.077816928,0.381477476
31,119.44,52.2,0.149788887,0.247818338,0.112364251,0.394024667,0.454100507,0.832392678,0.152467208,0.341736256,0.850200704,0.457836463,0.066329423,0.293883219,0.07664256,0.103922162,0.213291742,-0.104638271,0.603278934,0.070833696,0.376070611,0.581064021,-0.142758678,-0.082414873,0.060075841,0.556213624,1.152467208,0.453413789,4.041325435,-1.355046416,0.304707644,0.66855604,0.106053977,0.470409957
58,119.8,45.6,0.251171158,0.254878164,0.163489821,0.366685649,0.434715342,0.70558095,0.185525921,0.271225521,1.274866143,0.142031054,-0.075825531,0.260787226,0.098694283,0.125495056,0.334798669,-0.057772996,0.453398829,0.084888456,0.218440097,0.420444427,-0.211453069,-0.20169828,0.068029693,0.383261466,1.185525921,0.641443026,2.658974967,8.118417372,0.314703851,0.569764053,0.113723012,0.357720488
62,121.2,50.8,0.209879492,0.268871842,0.132121918,0.375735069,0.454071401,0.688802357,0.208488211,0.321949483,1.196470436,0.320430259,-0.026457259,0.25617441,0.115749072,0.140292341,0.32156036,-0.040201443,0.549220662,0.094403135,0.34102756,0.516943901,-0.227360388,-0.171245256,0.078336332,0.479688488,1.208488211,0.491393659,3.436760582,8.92776083,0.322546641,0.635018004,0.133635662,0.431455863
65,122.62,57.6,0.251630727,0.289897061,0.156601125,0.411389933,0.484269883,0.670489109,0.177155405,0.327668758,1.52646552,0.245745831,-0.055817932,0.251073523,0.102452636,0.120063139,0.286040627,-0.061196015,0.511286598,0.081370124,0.298536343,0.481823015,-0.232783407,-0.196232731,0.07287995,0.448578906,1.177155405,0.540195629,3.092378053,3.327855378,0.313613953,0.617807185,0.113720155,0.409140491
76,108.9,42.6,0.286335463,0.329886854,0.202517166,0.43273262,0.484819279,0.469653227,0.120366843,0.282302113,1.277601784,0.208761251,-0.119344299,0.190169705,0.081027688,0.082661136,0.226251793,-0.06118881,0.410718964,0.05676699,0.239235023,0.387511645,-0.171459233,-0.172885651,0.052086659,0.362401466,1.120366843,0.613898868,2.393966341,2.406510827,0.294611858,0.551174796,0.075780442,0.333164134
83,80.46,46.1,0.248500877,0.207759162,0.162371053,0.308809786,0.391999055,0.886795514,0.269386763,0.229628002,1.14249881,0.007510768,-0.075756316,0.307190277,0.123304443,0.178822431,0.568082412,-0.030062065,0.414214256,0.118704651,0.122627408,0.366697272,-0.209626936,-0.219719467,0.083189269,0.310790934,1.269386763,0.781534982,2.414217606,-12.06952614,0.337493159,0.535475554,0.150060885,0.321441224
86,87.94,39.7,0.276669194,0.2464799,0.192030563,0.350129781,0.426546332,0.730552194,0.218252072,0.234515769,1.163940644,0.033921607,-0.10171973,0.26754742,0.11380142,0.1465389,0.48334553,-0.039508508,0.379121449,0.098389212,0.124168843,0.338246223,-0.180581768,-0.198427755,0.07641655,0.291609705,1.218252072,0.779092182,2.221241895,15.04002887,0.32443102,0.520000008,0.123536057,0.301210799
98,66.2,38.6,0.206388642,0.167260711,0.131357751,0.271624364,0.370861537,1.217266297,0.365347099,0.239503787,0.979816891,-0.006385991,-0.003744493,0.378354225,0.142079772,0.237551744,0.707489624,-0.01631009,0.476890857,0.154458134,0.12023021,0.419542434,-0.222151569,-0.202315106,0.099237173,0.34807156,1.365347099,0.785347318,2.823293906,-2.541035692,0.361191867,0.568396231,0.197597296,0.361668394
100,78.78,35.6,0.18363342,0.201552141,0.126993367,0.339210276,0.439257758,1.179375301,0.29494237,0.312264391,0.947441687,0.180557007,0.065586312,0.370945607,0.127424456,0.19469342,0.471439734,-0.054031112,0.551459197,0.128518421,0.226935909,0.507994457,-0.182341174,-0.128944912,0.100047483,0.455202166,1.29494237,0.630076995,3.458903149,-1.862114983,0.347278165,0.632559216,0.176683945,0.429967514
110,78.96,29,0.185951912,0.157174056,0.133944702,0.252345342,0.340211187,1.164550531,0.34819682,0.206266485,0.688252327,-0.011630354,-0.004265509,0.367998716,0.131105653,0.227225754,0.742106171,-0.018450814,0.435018293,0.148282638,0.079793397,0.377324261,-0.162575057,-0.152867431,0.087865845,0.306507097,1.34819682,0.852206177,2.539937621,-1.049049711,0.354284808,0.53483713,0.185310037,0.325261484
114,80.58,33,0.21036138,0.176790097,0.159822916,0.266106819,0.348500494,0.971267052,0.309626323,0.188677578,0.646397258,-0.030356269,-0.052539768,0.326886488,0.127212324,0.203735643,0.775222531,-0.017182685,0.371176251,0.134059055,0.0504056,0.315719012,-0.136522442,-0.145016908,0.082393676,0.249533887,1.309626323,0.904026406,2.180541453,-1.158636314,0.345296066,0.498808853,0.162089083,0.282314782
128,89.28,34.8,0.131900544,0.154806898,0.101315503,0.275335256,0.342387902,1.211709588,0.24353091,0.241072398,0.627121918,0.196889773,0.088508777,0.377278691,0.091434709,0.16258784,0.385316289,-0.075707031,0.543318793,0.108548052,0.208850904,0.505991399,-0.131144666,-0.089328626,0.067052645,0.462018856,1.24353091,0.65446375,3.379422602,-0.465366311,0.327274237,0.597515086,0.151120421,0.399322575
129,82.3,31.5,0.178632577,0.16874556,0.119004119,0.271573723,0.353302451,1.093699248,0.300944903,0.234298332,0.805057236,0.085454414,0.008455086,0.353524748,0.118988703,0.198396444,0.53568159,-0.035290144,0.496072564,0.130791877,0.172863581,0.448342709,-0.200339738,-0.168774537,0.081728728,0.390625343,1.300944903,0.705228154,2.968825388,-1.490744384,0.34341748,0.574375191,0.173041692,0.370545464
142,71.1,33.8,0.240134189,0.219591717,0.178746014,0.318761847,0.373020621,0.69870078,0.170217278,0.194274607,0.75359789,0.031799724,-0.10411966,0.258902649,0.082779494,0.115545233,0.387518845,-0.060931239,0.352095605,0.078433289,0.102540383,0.318591981,-0.14655306,-0.164570461,0.054258774,0.281434414,1.170217278,0.813992514,2.086875188,-2.982493995,0.307612852,0.492308172,0.098336453,0.272947056
161,117.62,42.7,0.247068135,0.242280785,0.161557803,0.356586451,0.43198913,0.783010279,0.211456939,0.270431327,1.232988446,0.116661312,-0.06225705,0.281353714,0.107447839,0.142194467,0.386623608,-0.053033632,0.455619112,0.095618836,0.199889223,0.418695389,-0.209263102,-0.197945562,0.075402679,0.37639836,1.211456939,0.666820538,2.673898265,18.00021595,0.322602014,0.570588359,0.127037434,0.358877881
162,119.16,46.6,0.259215877,0.285020585,0.188987201,0.403385115,0.468247187,0.642853921,0.16079441,0.279259986,1.060935449,0.166167705,-0.075052349,0.243242321,0.092612289,0.109386625,0.302531262,-0.066733844,0.424901666,0.074414488,0.20259875,0.395050618,-0.156689411,-0.149982057,0.064862072,0.361931016,1.16079441,0.663065092,2.477666132,7.718061454,0.307828284,0.557814595,0.098689407,0.341713455
163,107.22,42.3,0.261140156,0.26952151,0.190872363,0.388598679,0.451087059,0.673658844,0.160804405,0.260214696,1.020017681,0.120618706,-0.081053945,0.251961407,0.088698009,0.109393172,0.316034712,-0.071072795,0.405344462,0.07441877,0.170830135,0.374921886,-0.155455415,-0.155774351,0.062488379,0.341218633,1.160804405,0.70818972,2.36329164,19.56328154,0.307345322,0.541733783,0.097340077,0.324473644
164,81.06,31.4,0.237882009,0.209267753,0.160328655,0.332307031,0.427311364,1.041936031,0.285893238,0.266982709,1.10292766,0.033457717,-0.022686426,0.342523978,0.128270149,0.1890932,0.552420225,-0.042541465,0.454330373,0.1250685,0.132412266,0.406341717,-0.194754589,-0.181491439,0.095004333,0.349098494,1.285893238,0.766141237,2.665221413,-6.095329385,0.344099249,0.568732037,0.161670972,0.357100613
166,98.66,38.2,0.206766919,0.154654177,0.132574635,0.254469485,0.353436633,1.285335193,0.388915581,0.220861998,0.923131494,-0.060796476,-0.011169303,0.391234111,0.143818566,0.251625668,0.811905896,-0.011017544,0.45443802,0.162800052,0.076870917,0.392594621,-0.218636012,-0.209916791,0.098967148,0.314937869,1.388915581,0.857232811,2.665944611,-2.142488711,0.365358949,0.550079643,0.203631385,0.341885675
168,87.22,32.5,0.204378406,0.151737089,0.134286301,0.25222657,0.34317987,1.261674273,0.360601582,0.208893569,0.847700281,-0.071758565,-0.018498085,0.386817986,0.132314099,0.234701725,0.771181047,-0.021661573,0.437504439,0.152758341,0.061011751,0.378289081,-0.206966075,-0.204243055,0.0909533,0.305139306,1.360601582,0.88499326,2.555583613,-1.815879462,0.357585294,0.537152279,0.190491611,0.327693576
170,89.94,36,0.238094773,0.188170781,0.159347132,0.300448822,0.397240801,1.111065274,0.32215796,0.237893669,1.047781471,-0.036031226,-0.035245329,0.357133386,0.135286143,0.211408764,0.685973213,-0.028476488,0.427414349,0.138732147,0.082941477,0.372886036,-0.19813623,-0.198236537,0.096791979,0.306878929,1.32215796,0.846821867,2.49292721,-4.058115469,0.352134683,0.544938294,0.173902404,0.331981126
177,129.84,49.4,0.2830981,0.301466517,0.191931968,0.421000603,0.484293479,0.606458603,0.150339158,0.292361511,1.425737716,0.164718001,-0.093811459,0.232675325,0.090454668,0.102522369,0.276305292,-0.068669148,0.432343256,0.069914161,0.222000173,0.404473415,-0.191916551,-0.188245632,0.063292876,0.373725669,1.150339158,0.63666098,2.523255946,3.046168056,0.304785078,0.565648325,0.0935973,0.349620443
195,115.84,42.9,0.28854711,0.304027116,0.203349906,0.433207344,0.50086031,0.647419864,0.156167632,0.297510404,1.335669276,0.145940061,-0.083876915,0.244547483,0.092934952,0.106353005,0.294325759,-0.074036633,0.422473855,0.072428335,0.198426822,0.393332816,-0.173201304,-0.170101728,0.067652965,0.361094684,1.156167632,0.668854504,2.463046679,3.205419061,0.307136064,0.561787067,0.096069276,0.344256986
197,83.02,37.5,0.201200102,0.201128458,0.117208607,0.325568755,0.425582298,1.115972553,0.307196378,0.308373691,1.243776969,0.161390201,0.028087248,0.358145823,0.13366996,0.202243145,0.480003222,-0.0388257,0.56812612,0.133147044,0.26361948,0.524300403,-0.263785169,-0.197356646,0.100013543,0.470575432,1.307196378,0.582754961,3.630981622,-7.613700693,0.349898554,0.638972286,0.184257956,0.438784408
198,78.44,39.5,0.200522142,0.192315798,0.118931708,0.306798636,0.397722566,1.068070178,0.296363543,0.278790858,1.147482517,0.127357583,0.006178687,0.348124429,0.126554211,0.195571,0.483980505,-0.037801635,0.539608152,0.129057763,0.235774066,0.495188246,-0.255406014,-0.205144092,0.090923931,0.441281507,1.296363543,0.618418816,3.344125576,-5.133395667,0.345256062,0.613646128,0.175986022,0.41201374
201,74.82,34.6,0.191559402,0.201202117,0.125678814,0.320309385,0.412474985,1.050052908,0.287739307,0.28679617,0.98237735,0.164273518,0.024481585,0.34427367,0.12623243,0.19023741,0.473541233,-0.041510849,0.532926035,0.125774517,0.23104224,0.489184225,-0.207669139,-0.159720201,0.0921656,0.43640296,1.287739307,0.624639623,3.281977051,-2.751710942,0.343780083,0.613883509,0.171262565,0.41079225
209,89.3,35.7,0.19823579,0.176073114,0.135638532,0.28741744,0.383854492,1.180085775,0.335529576,0.24821596,0.872872187,0.035830961,0.012590409,0.371086146,0.13485355,0.219552367,0.635378479,-0.028104518,0.477804222,0.143663167,0.129717908,0.424375678,-0.18748749,-0.163075488,0.096437052,0.358767914,1.335529576,0.770353454,2.82998118,-1.775226556,0.354678161,0.572570774,0.185636857,0.365295818
225,108.6,35.8,0.213229444,0.264894026,0.130322937,0.379753444,0.435884484,0.645505148,0.147809165,0.305561547,1.234888925,0.306083935,-0.046212931,0.244000715,0.081222204,0.100856413,0.225036785,-0.07377377,0.53966362,0.068818574,0.340499273,0.515655863,-0.241321298,-0.190202932,0.056131039,0.489006188,1.147809165,0.491981413,3.344649013,7.559771987,0.30267365,0.624367518,0.099135118,0.420763459
262,91.9,36.6,0.157616239,0.175806994,0.117753188,0.272758651,0.348013549,0.979520504,0.275902882,0.230260361,0.659839203,0.168990569,0.021411107,0.328751053,0.112926637,0.182885542,0.48549836,-0.035470309,0.494368409,0.12122788,0.197757765,0.449930471,-0.14476208,-0.114544538,0.075254898,0.396928972,1.275902882,0.669786711,2.955449056,-0.772609783,0.336423175,0.571697487,0.161572074,0.367965165
266,94.8,32.64,0.183267962,0.21455574,0.119645418,0.325655814,0.385793261,0.798102724,0.184665662,0.266147843,0.912520168,0.243875617,-0.015352451,0.285229959,0.086875698,0.124937743,0.29191462,-0.068388656,0.526568017,0.084528111,0.283991602,0.496621877,-0.210035436,-0.164913569,0.060137447,0.462631543,1.184665662,0.557642587,3.224471673,-3.060921903,0.312548759,0.602308997,0.118980698,0.399958481
288,80.6,41,0.05887373,0.106803094,0.040297184,0.30958361,0.386563786,2.619406248,0.248657143,0.346266603,0.729416033,0.55558114,0.399983191,0.567043925,0.078774913,0.165820919,0.285867271,-0.163541015,0.811192934,0.110580283,0.452112746,0.792480922,-0.187318499,-0.048055579,0.076980176,0.769651925,1.248657143,0.377303523,9.592823894,-0.203146213,0.331361716,0.761577145,0.180340161,0.590031746
304,70.62,27.86,0.141610853,0.201070978,0.09411675,0.315367177,0.381405281,0.896868884,0.209400688,0.287288531,0.812445154,0.380986477,0.053478994,0.309599405,0.093507874,0.140877249,0.298476729,-0.066139194,0.604153987,0.094777144,0.362326132,0.574616423,-0.20147875,-0.124523978,0.066038104,0.54031529,1.209400688,0.468077249,4.05246973,-1.279415462,0.319750766,0.645974924,0.138874962,0.452051254
318,85.18,39.48,0.186766014,0.198698475,0.120082148,0.303461202,0.37739365,0.899328372,0.243630645,0.257311502,0.922737801,0.179110652,-0.010579736,0.310185069,0.108219865,0.162650811,0.403167357,-0.045679573,0.517234211,0.108587679,0.246615763,0.478481427,-0.217318772,-0.17669578,0.073932448,0.432964073,1.243630645,0.604343583,3.142795632,-2.748482197,0.32942425,0.59424058,0.148615166,0.391362698
320,79.14,30.54,0.24075981,0.260736852,0.167996646,0.373433215,0.414603319,0.590121671,0.110247567,0.246606673,0.999403558,0.168362024,-0.094851375,0.227835502,0.060555803,0.075893103,0.200402993,-0.088403489,0.423286454,0.052243902,0.216312014,0.402163032,-0.178011046,-0.17550068,0.041170103,0.379433394,1.110247567,0.644314927,2.467926171,32.52929782,0.289661517,0.546188666,0.070666162,0.33208549
354,72.92,36.1,0.178129919,0.206319058,0.120188145,0.311688153,0.380206176,0.842806866,0.219828767,0.260018031,0.849331714,0.226539125,-0.005548646,0.29646997,0.100587712,0.147545099,0.357796447,-0.05237134,0.519626263,0.099029606,0.263794832,0.484320786,-0.194228177,-0.152395667,0.068518023,0.443414027,1.219828767,0.582535352,3.163424947,-2.085377877,0.322744915,0.596508527,0.136928058,0.393731476
379,74.48,32.74,0.171777241,0.234398547,0.116067815,0.349386504,0.423699647,0.807603561,0.212696089,0.307631832,0.924622068,0.346489714,0.021116253,0.287648717,0.105436856,0.14298768,0.318504889,-0.055444823,0.569934006,0.096125306,0.337637914,0.538140469,-0.193539632,-0.131483296,0.074313143,0.501270864,1.212696089,0.49517293,3.650449065,-2.878901912,0.322636252,0.639522039,0.137676218,0.439620086
394,75.38,30.8,0.237524614,0.228399196,0.188847728,0.348188672,0.421034191,0.843413631,0.209212777,0.232186462,0.751231661,0.046468192,-0.05061076,0.296620098,0.101333524,0.140756815,0.457167614,-0.062915329,0.380707241,0.094700148,0.094791514,0.3413734,-0.114165204,-0.115612666,0.072845519,0.296704178,1.209212777,0.826831845,2.229490365,-1.835699993,0.32147163,0.520021334,0.119442005,0.301587109
402,73.14,41.4,0.248845977,0.290798852,0.186595442,0.36754375,0.400731846,0.378037922,0.090296993,0.214136404,0.818614716,0.201250593,-0.147720575,0.158970519,0.058224608,0.062455299,0.183412025,-0.055012834,0.364594679,0.043198165,0.218275357,0.346120293,-0.142959609,-0.155342121,0.033188096,0.326539452,1.090296993,0.641664988,2.147597185,11.39231279,0.282592449,0.505737998,0.056506987,0.286536311
409,75.02,31.38,0.265411057,0.236617234,0.170846753,0.34712837,0.424666841,0.794741799,0.223371173,0.253820088,1.38196729,0.054953233,-0.083481015,0.284370384,0.111868251,0.149803217,0.439855684,-0.046571264,0.426220478,0.100465085,0.16141422,0.386264988,-0.216762433,-0.222678805,0.077538471,0.340328347,1.223371173,0.722038498,2.485659425,10.28438063,0.325884551,0.550196343,0.130204368,0.335957011
426,79.24,34.64,0.237169755,0.266381126,0.162322428,0.366435561,0.426899619,0.602589588,0.165005977,0.264577191,1.063308833,0.200143281,-0.082380806,0.231534619,0.092869918,0.112142472,0.296228159,-0.052327265,0.44902799,0.076215021,0.242728797,0.419229601,-0.187356175,-0.175327698,0.060464058,0.386023734,1.165005977,0.609361595,2.629948459,13.03653714,0.307952668,0.565264824,0.102616761,0.353135886
448,70.9,34.64,0.226398651,0.192697822,0.167083763,0.288449759,0.360556816,0.871099586,0.249981338,0.193473052,0.727266276,-0.013795704,-0.075084218,0.303402776,0.109517172,0.166654917,0.594128994,-0.037108707,0.36667584,0.111103739,0.071193358,0.320227158,-0.150743426,-0.164509128,0.072107057,0.266426047,1.249981338,0.867076552,2.157940475,-1.872980523,0.330207486,0.498794954,0.136659422,0.281357817
465,77.94,34.9,0.174416418,0.128108548,0.12831196,0.231036196,0.340465839,1.657635611,0.47364718,0.21215388,0.661150754,-0.107955652,0.059006868,0.453198675,0.154923225,0.301152226,1.065275793,-0.002546702,0.452568104,0.191477258,-0.000793274,0.38022974,-0.152296453,-0.135415812,0.109429643,0.285862707,1.47364718,1.001587807,2.653422488,-0.718447574,0.383206782,0.545159199,0.233436061,0.33740676
490,82.06,31.8,0.131803552,0.141389571,0.081604485,0.300959974,0.377042501,1.666692453,0.252799486,0.295438016,0.841087655,0.195523032,0.159710379,0.45454929,0.089619327,0.168428243,0.346845785,-0.111938584,0.644151222,0.112215707,0.268101702,0.611966835,-0.23522576,-0.133139016,0.076082527,0.573381777,1.252799486,0.577160567,4.620364946,-0.888410033,0.331985263,0.666904357,0.16588472,0.477555089
502,123.88,42.9,0.272589539,0.277590541,0.207757989,0.389986954,0.469367546,0.690862893,0.203546789,0.261609557,0.973983318,0.098733073,-0.079263128,0.256743996,0.114887144,0.13712073,0.435609083,-0.044895882,0.386353111,0.092372347,0.143881249,0.348144011,-0.13496801,-0.138125336,0.079380592,0.304860739,1.203546789,0.748433242,2.259203357,25.02582195,0.321555659,0.532172745,0.117231722,0.31250935
515,67.46,35.2,0.197561019,0.149812835,0.10599006,0.31815012,0.397950176,1.656315624,0.250825164,0.291960115,1.321845158,-0.008658404,0.067858166,0.453001271,0.091377404,0.167186122,0.37613138,-0.116394997,0.579354643,0.111436982,0.171314618,0.543185877,-0.301665732,-0.230106591,0.079800056,0.500212122,1.250825164,0.707483173,3.754599015,-3.824263359,0.332600178,0.637245701,0.158352222,0.439738548
561,83.6,37.8,0.265477523,0.258277043,0.185583788,0.34650708,0.414756901,0.6058605,0.196965154,0.229173112,1.066559985,0.092329385,-0.116138874,0.232499207,0.109605054,0.132885568,0.424113996,-0.030316666,0.381738431,0.08965329,0.16377488,0.344476805,-0.177123892,-0.192627861,0.06824982,0.302435733,1.196965154,0.718545428,2.234876789,12.38353168,0.317489619,0.519507405,0.113685149,0.301408455
598,83.88,37.5,0.200601576,0.176867698,0.129184197,0.278086759,0.365413723,1.066028608,0.314027768,0.236229526,0.928564837,0.047270221,-0.016228061,0.347690366,0.127863428,0.206435208,0.58647053,-0.02631074,0.477619327,0.135706137,0.15580201,0.427037785,-0.216556883,-0.195442521,0.087326964,0.365610558,1.314027768,0.730400174,2.828625568,-2.490345915,0.347735777,0.567257837,0.176561527,0.360877294
599,79.06,40,0.188916239,0.179612576,0.112690223,0.301122667,0.409780754,1.281470276,0.360843268,0.297090532,1.11012032,0.119734854,0.053001968,0.390517106,0.145309703,0.234847007,0.576642136,-0.026165189,0.568625904,0.152845076,0.228948727,0.51856386,-0.252733367,-0.186016585,0.108658087,0.455356634,1.360843268,0.627407194,3.636347012,-3.14170338,0.363079093,0.634597662,0.207969614,0.435315994
603,81.36,38.8,0.222351264,0.230820009,0.134448572,0.326451772,0.388436154,0.682853043,0.189873015,0.253987582,1.203748347,0.178414977,-0.076918426,0.254524952,0.095891875,0.128308013,0.322829943,-0.047190472,0.485742974,0.086705034,0.263837192,0.453341685,-0.24636416,-0.226298945,0.061984382,0.416582895,1.189873015,0.582482311,2.889105833,37.14912552,0.314239981,0.578622851,0.118543111,0.371933318
7,130.84,39.4,0.252224899,0.300976081,0.149336996,0.426826125,0.522520833,0.73608757,0.224200682,0.373183836,1.770805445,0.285237627,-0.028520522,0.269029244,0.131005589,0.150331484,0.344859306,-0.041313624,0.555450603,0.100800563,0.336741463,0.521363815,-0.256219288,-0.196906796,0.095694708,0.481615567,1.224200682,0.49617563,3.498937604,2.698651402,0.329789011,0.654817125,0.142432973,0.448614923
17,120.98,37.1,0.221625246,0.308371138,0.148588395,0.413205633,0.478799842,0.552673978,0.158744711,0.330211447,1.165768926,0.363298209,-0.050750133,0.216507859,0.099672094,0.108043494,0.247883356,-0.050063533,0.526327124,0.073535657,0.349664973,0.500199761,-0.197282982,-0.15254151,0.065594209,0.471021806,1.158744711,0.481849229,3.222323258,3.756153591,0.307437736,0.626357276,0.104551225,0.419375641
35,111.9,49.6,0.27539506,0.273915976,0.159806812,0.405643767,0.477023386,0.741495303,0.175966266,0.317216574,2.14103304,0.15883126,-0.070432842,0.270471119,0.096120385,0.119289808,0.290353495,-0.074749108,0.498117984,0.080868104,0.26309239,0.468321162,-0.265596855,-0.242311492,0.071379619,0.434762939,1.175966266,0.583415446,2.985000334,3.07964107,0.31301906,0.607697083,0.112085795,0.398098083
40,122.24,55.8,0.253142564,0.246574129,0.150722015,0.368620276,0.434795099,0.76334436,0.179520304,0.284073085,1.61200746,0.137266859,-0.069471134,0.276239318,0.092052118,0.121599871,0.303695971,-0.071785746,0.485166151,0.082366888,0.241261123,0.454330518,-0.253601219,-0.235560496,0.066174824,0.419565794,1.179520304,0.611264514,2.884748454,5.577677094,0.312819307,0.589996727,0.113019453,0.381041668
49,113.64,51.8,0.262383702,0.234605176,0.165146693,0.357491583,0.45248663,0.928715463,0.265726667,0.287339937,1.510760097,0.062947769,-0.046870348,0.317106757,0.129217022,0.176535228,0.493878712,-0.041341937,0.465227388,0.11728099,0.173753992,0.420675941,-0.227438821,-0.214894767,0.094995047,0.368026797,1.265726667,0.703934567,2.739907307,9.362832678,0.339619811,0.581176696,0.153804925,0.36950569
81,87.42,40.8,0.248260974,0.240013669,0.124975867,0.385863678,0.492465758,1.051823801,0.27626876,0.367489891,2.415385154,0.174138454,0.00427342,0.344654171,0.132751773,0.183113351,0.408612728,-0.053940323,0.595181594,0.121369131,0.315181094,0.556933606,-0.330313338,-0.250342495,0.10660208,0.510704023,1.27626876,0.520703125,3.940486821,3.98686556,0.344477798,0.673647978,0.172651269,0.472691298
87,116.34,63,0.241384506,0.216521965,0.184379111,0.319832261,0.39858308,0.840843633,0.246225376,0.214203969,0.771101528,0.011335009,-0.069263414,0.295983779,0.116243417,0.164288114,0.581387872,-0.037595297,0.367440587,0.109617396,0.080176522,0.32162033,-0.133889776,-0.143020108,0.078750819,0.268643585,1.246225376,0.851549223,2.161758339,-2.297703148,0.33131926,0.507159295,0.135087352,0.288310727
90,112.76,50.5,0.220481056,0.198067963,0.153989154,0.317741914,0.398171332,1.010276297,0.253128134,0.244182178,0.913174215,0.037841523,-0.02495063,0.335609159,0.110533834,0.168634905,0.491163738,-0.055860903,0.442230446,0.112345201,0.125203574,0.398416157,-0.177562594,-0.166993192,0.080429418,0.347131599,1.253128134,0.77745614,2.585710235,-2.70024795,0.333267745,0.554405642,0.145663117,0.342875212
