label,B,G,R,rededge,NIR,GIgreen,CIre,DVI,EVI,ExG,GBNDVI,GNDVI,MEVI,MSR,MTCI,MTVI2,NDVI,NDRE,NGRDI,NIRRENDVI,NPCI,PSRI,REDVI,RENDVI,RERVI,RGRI,RVI,TCVI,SARE,SAVI,LCI,OSAVI
0,0.268322757,0.31826195,0.185468491,0.419052786,0.438615526,0.378158858,0.046683237,0.253147035,1.174138752,0.236684017,-0.144331982,0.159013288,0.031231074,0.032631395,0.083750238,-0.094624632,0.405629736,0.022809214,0.26362008,0.396165744,-0.182582336,-0.188899529,0.01956274,0.38639549,1.046683237,0.582754208,2.364905887,2.762779701,0.26766119,0.539614076,0.031346325,0.322857028
0,0.284487985,0.313941917,0.189789328,0.401372694,0.418295431,0.332397517,0.042162152,0.228506103,1.349323799,0.194877918,-0.177171223,0.142513236,0.028741701,0.02950378,0.079981413,-0.083475508,0.375780021,0.02064584,0.24646593,0.366971567,-0.19966938,-0.226391803,0.016922737,0.35791096,1.042162152,0.604536436,2.203998697,2.565881674,0.265820549,0.516297823,0.027829569,0.297501156
0,0.247829973,0.287056532,0.156257683,0.383606709,0.40593909,0.414143366,0.058216867,0.249681407,1.28765371,0.246005697,-0.137057724,0.171548787,0.035912109,0.04057918,0.098229499,-0.089555109,0.444117467,0.028285099,0.295047721,0.432852956,-0.226614915,-0.225581354,0.022332381,0.421122469,1.058216867,0.544344636,2.597882432,3.652398174,0.271482825,0.557414921,0.039723424,0.345724899
0,0.259954048,0.293824598,0.125463594,0.462895811,0.568374271,0.934399889,0.227866526,0.442910676,2.980552531,0.297731123,0.013006805,0.318429636,0.123103731,0.152663757,0.312591552,-0.076137264,0.638348956,0.102280151,0.401540056,0.608598155,-0.348947321,-0.23662305,0.10547846,0.573513763,1.227866526,0.42700167,4.530192798,2.313025404,0.332323361,0.719265637,0.15202177,0.518729251
0,0.129212846,0.216844979,0.11714904,0.365133204,0.377449162,0.74064054,0.03373004,0.260300122,0.585603627,0.404415578,0.043387744,0.270243591,0.015855461,0.023652127,0.049664291,-0.164568197,0.526286026,0.016585308,0.298496182,0.520313707,-0.048967828,-0.031961407,0.012315958,0.514188875,1.03373004,0.540243266,3.221956938,-0.212407776,0.262407996,0.599584677,0.024900935,0.397648697
0,0.058874016,0.178435024,0.078012701,0.366824049,0.398703857,1.234448415,0.086907628,0.320691155,0.562527265,0.6976472,0.253760288,0.381656547,0.035243668,0.060159786,0.110382809,-0.189855163,0.672708237,0.041644214,0.391589836,0.66138605,0.139814039,0.048002257,0.031879808,0.649252444,1.086907628,0.437205094,5.110755678,0.206233968,0.28139235,0.691287806,0.066873716,0.503663916
0,0.044135024,0.191725758,0.045929619,0.443417172,0.545785097,1.846696782,0.230861437,0.499855478,0.838486653,1.041152827,0.396502207,0.480073394,0.09244506,0.154566401,0.257537437,-0.170022646,0.844757557,0.103485332,0.61347713,0.830057332,0.019925637,0.003288099,0.102367925,0.812281924,1.230861437,0.239558939,11.88307474,0.023717481,0.332607923,0.843853794,0.173002162,0.664953695
0,0.123747525,0.247831068,0.134447797,0.347889804,0.338595688,0.366235844,-0.026715689,0.204147891,0.419306422,0.469277527,-0.046443395,0.154775715,-0.014825975,-0.019018294,-0.043543987,-0.1328393,0.43156263,-0.013538692,0.296598324,0.437092489,0.041442548,0.031601915,-0.009294116,0.442515794,0.973284311,0.542497752,2.518417519,0.172615384,0.240075537,0.532345246,-0.019647487,0.322486362
0,0.204449209,0.291147532,0.171573674,0.402552793,0.401201398,0.378000338,-0.003357063,0.229627723,0.63979238,0.309174652,-0.105258184,0.158957226,-0.002068996,-0.002375797,-0.005850725,-0.131310484,0.400903836,-0.001681354,0.258414475,0.401609751,-0.087429612,-0.081942722,-0.001351395,0.402314005,0.996642937,0.589301489,2.338362219,-2.135696296,0.248717542,0.529089305,-0.002359382,0.313367269
0,0.246153844,0.306750244,0.172279106,0.428957107,0.45464159,0.482122993,0.059876576,0.282362484,1.099264325,0.268990704,-0.097526594,0.194238156,0.037164481,0.041719237,0.100064995,-0.111481525,0.450395856,0.029068041,0.280715864,0.438901968,-0.176550958,-0.162490058,0.025684483,0.426917067,1.059876576,0.561626631,2.638982754,3.79541884,0.272657474,0.57199318,0.040969269,0.358819491
0,0.209398222,0.184458641,0.082259945,0.335097025,0.394544377,1.138931389,0.177403402,0.312284432,2.458023784,0.162269243,0.000872035,0.362840485,0.073512072,0.120224366,0.235121179,-0.116763029,0.654953022,0.081474752,0.383170506,0.632012944,-0.435915366,-0.322240753,0.059447352,0.605805336,1.177403402,0.445953331,4.796312172,9.190277169,0.310682768,0.679667824,0.124678719,0.490393078
0,0.245890134,0.303544487,0.17609794,0.39037876,0.395171972,0.301858503,0.012278361,0.219074032,0.901415169,0.255124181,-0.163308885,0.131136863,0.008202717,0.008655584,0.022368831,-0.096982775,0.383486032,0.006101721,0.26571158,0.380888721,-0.16538902,-0.176612207,0.004793211,0.378269433,1.012278361,0.580138818,2.244046534,4.531028045,0.254628659,0.516750345,0.00839045,0.299580262
0,0.25214473,0.317292009,0.180897921,0.387406053,0.38154722,0.202511282,-0.015123234,0.200649299,0.87110164,0.268601968,-0.197573804,0.091945628,-0.01104362,-0.010734403,-0.028370953,-0.089231609,0.356744657,-0.007619231,0.273779294,0.360077603,-0.164526077,-0.1867313,-0.005858833,0.363376188,0.984876766,0.57013072,2.109185212,3.336773031,0.244250146,0.496969658,-0.010416718,0.277736381
0,0.22463781,0.247503412,0.158168539,0.363365508,0.378663915,0.529934123,0.04210198,0.220495376,0.857436088,0.178008467,-0.109869231,0.209465582,0.022463548,0.029462107,0.074554744,-0.122410006,0.410734064,0.020616982,0.220214565,0.402216381,-0.173636803,-0.175536321,0.015298407,0.393448845,1.04210198,0.639055996,2.39405331,-9.515978399,0.265421324,0.530231674,0.028497546,0.316425239
0,0.26395981,0.288772603,0.173940266,0.410279719,0.450967141,0.561668723,0.099169958,0.277026876,1.345025304,0.192170606,-0.101390173,0.219258922,0.058229671,0.068447301,0.172156708,-0.096101361,0.443308677,0.047242462,0.248171912,0.424575882,-0.205570973,-0.199614421,0.040687422,0.404538461,1.099169958,0.60234338,2.592655242,3.66296362,0.286614207,0.56663565,0.065109522,0.352942109
0,0.223395631,0.252568149,0.159225536,0.354980079,0.374908033,0.484383663,0.056138233,0.215682498,0.823474608,0.192879709,-0.118767298,0.194971361,0.030933895,0.039150073,0.101800724,-0.101764111,0.403798807,0.027302752,0.22667325,0.392465576,-0.167711828,-0.171162231,0.019927954,0.380693127,1.056138233,0.630426032,2.354572285,-9.411243451,0.270336969,0.525058365,0.037308934,0.310721895
0,0.244682156,0.300242908,0.157778132,0.431004341,0.469801716,0.564738762,0.090016206,0.312023584,1.341796071,0.281805361,-0.074033079,0.220193484,0.053765587,0.06226527,0.141997269,-0.10679113,0.497185474,0.043069621,0.311044174,0.481147585,-0.215931925,-0.18498022,0.038797376,0.464052892,1.090016206,0.525501611,2.97760983,3.285997622,0.283713218,0.605550079,0.06182062,0.396180254
0,0.228103697,0.2699883,0.119534753,0.448419074,0.550541759,1.039131918,0.227739386,0.431007006,1.934597178,0.311414861,0.050017236,0.341917345,0.115203126,0.152582931,0.310512475,-0.09064404,0.643220585,0.102228918,0.386250687,0.613790554,-0.31230419,-0.197203832,0.102122685,0.579068765,1.227739386,0.442740493,4.605704581,3.489112167,0.331766123,0.718446918,0.152404513,0.519237685
0,0.268953912,0.312221824,0.176851855,0.446779665,0.483357781,0.548122983,0.081870592,0.306505926,1.453145547,0.235661449,-0.091888093,0.215108527,0.050179263,0.056741533,0.135510734,-0.111912149,0.464255457,0.039325495,0.276788498,0.448991477,-0.206596828,-0.190546343,0.036578116,0.432832212,1.081870592,0.566430151,2.733122488,2.674443871,0.280994793,0.586742124,0.05540379,0.373692179
0,0.247248695,0.30992819,0.133018429,0.43624264,0.487335949,0.572415692,0.117121309,0.35431752,2.054818375,0.347132545,-0.066864603,0.222520681,0.071746949,0.080493914,0.168500097,-0.088197607,0.571153413,0.055321019,0.399392959,0.552734695,-0.300394798,-0.234397372,0.051093309,0.532662828,1.117121309,0.429191127,3.663672416,2.311205287,0.293536334,0.657095695,0.082361487,0.454046943
0,0.288142492,0.321845653,0.181438078,0.417570084,0.443517516,0.378044139,0.062139106,0.262079437,1.765666088,0.219996166,-0.158015885,0.158972717,0.042257029,0.043271906,0.109885281,-0.08203947,0.419356895,0.030133324,0.278982939,0.407047545,-0.227233452,-0.240586697,0.025947432,0.394204988,1.062139106,0.563742517,2.44445664,2.208964593,0.273353183,0.549534558,0.041518841,0.333878042
0,0.289795896,0.328291892,0.178927301,0.413841984,0.430085974,0.310071876,0.039251673,0.251158673,1.901676687,0.235705182,-0.179361304,0.134226073,0.027988567,0.02748671,0.069148466,-0.081139002,0.412402624,0.019248077,0.294477402,0.404460317,-0.236533193,-0.257782399,0.01624399,0.396300363,1.039251673,0.54502504,2.403691171,2.069145953,0.264849232,0.542380432,0.026672637,0.326598618
0,0.230037466,0.282237317,0.118978152,0.439118823,0.52108507,0.846265669,0.186660745,0.402106917,1.972377023,0.341319628,0.008525865,0.297324905,0.100497202,0.126229915,0.25603197,-0.089059477,0.62823,0.085363377,0.406911442,0.602797181,-0.318207289,-0.213130869,0.081966247,0.57362911,1.186660745,0.421553582,4.379670221,2.979859744,0.317729287,0.701773433,0.12805961,0.502593928
0,0.248625981,0.2565125,0.154853405,0.343654402,0.368707083,0.43738447,0.072900802,0.213853678,1.234342842,0.165980242,-0.156127585,0.179448288,0.041566319,0.050634094,0.132693586,-0.078266614,0.408460307,0.035168495,0.247125717,0.393960635,-0.23240983,-0.25432811,0.025052681,0.378732277,1.072900802,0.603687561,2.381007268,5.959537216,0.276032506,0.526453724,0.047850596,0.312852603
0,0.252663361,0.290795197,0.146300847,0.405595928,0.450969617,0.550815216,0.111869193,0.30466877,1.755815635,0.264767955,-0.093007161,0.215936934,0.066585744,0.076979839,0.174988622,-0.083679321,0.510101853,0.052971648,0.330578034,0.490758728,-0.266596633,-0.23585295,0.045373689,0.469825325,1.111869193,0.503106131,3.082481254,2.876877799,0.291004068,0.609588565,0.075968413,0.402324909
0,0.21034482,0.258934175,0.082680982,0.442270894,0.472959558,0.826562901,0.069388838,0.390278576,2.492459482,0.40735299,0.00390619,0.292426856,0.03511966,0.048235698,0.085343505,-0.173141076,0.702393989,0.033531078,0.515940786,0.693942023,-0.435674391,-0.269925485,0.030688664,0.684995955,1.069388838,0.319312745,5.720294375,3.128417252,0.276336991,0.734432642,0.055231146,0.545355599
0,0.217842738,0.222027751,0.117795099,0.379249501,0.457943201,1.062549379,0.207498492,0.340148102,1.601772566,0.194413405,0.02012969,0.346949305,0.095121941,0.139657653,0.300984413,-0.098069331,0.590803326,0.093997116,0.306726439,0.560786814,-0.298082124,-0.218471721,0.0786937,0.526017992,1.207498492,0.530542232,3.887625256,12.66252356,0.322382476,0.661932088,0.136683107,0.462322136
0,0.196280178,0.210671924,0.126450882,0.3743612,0.464380008,1.204280478,0.24045977,0.337929126,1.12495453,0.184874832,0.065908172,0.375834914,0.105630696,0.160647456,0.363110373,-0.093380228,0.571955752,0.107326082,0.249823032,0.536658467,-0.216369927,-0.150371021,0.090018808,0.495016648,1.24045977,0.600226551,3.672414149,-3.936461765,0.332681548,0.651899038,0.152359685,0.450073553
0,0.166514078,0.209585786,0.106883324,0.3650838,0.43550229,1.07791901,0.192883086,0.328618966,0.992270965,0.301820382,0.073191556,0.350210323,0.08570431,0.130252602,0.272727963,-0.10672761,0.605876996,0.087958673,0.324526026,0.578516152,-0.218110173,-0.13692409,0.07041849,0.547073013,1.192883086,0.509974104,4.074557888,-2.346588442,0.317027815,0.664721015,0.129831043,0.467861186
0,0.171977243,0.205154972,0.112380744,0.357656349,0.426091754,1.076926286,0.191344024,0.313711011,0.967590561,0.25730056,0.060953783,0.350000678,0.084140475,0.129258651,0.279014314,-0.106188866,0.582594305,0.087318112,0.292169428,0.554270005,-0.209582645,-0.139867759,0.068435405,0.521821808,1.191344024,0.547784645,3.791501467,-2.205759668,0.316201239,0.647871849,0.127091737,0.449138673
0,0.175796473,0.194504426,0.124210625,0.343680176,0.420505333,1.161931951,0.22353677,0.296294707,0.874236601,0.179979128,0.063485127,0.367475319,0.09490196,0.149908691,0.350049271,-0.093947255,0.543943505,0.100532077,0.220553753,0.509343093,-0.171948758,-0.122675847,0.076825156,0.469061478,1.22353677,0.638600509,3.385421593,-1.411599881,0.325750596,0.622830952,0.141037095,0.420445577
0,0.178797411,0.155952784,0.124046684,0.290972196,0.369198861,1.367375886,0.268845841,0.245152176,0.793374401,0.019750511,0.048936304,0.406065712,0.100528454,0.178484632,0.468632169,-0.079434619,0.497018531,0.118494538,0.113950573,0.453697928,-0.180788491,-0.148296034,0.078226665,0.40221185,1.268845841,0.795411797,2.976289635,-1.139404417,0.335947212,0.579840089,0.158595786,0.37528335
0,0.169587583,0.17051894,0.105913828,0.314579741,0.388462493,1.278119333,0.234861763,0.282548666,0.939275827,0.146936049,0.066371159,0.389894084,0.092489914,0.157103906,0.354071977,-0.093839045,0.571525483,0.105090063,0.233710036,0.536922883,-0.231119526,-0.163912235,0.073882752,0.496240439,1.234861763,0.621126474,3.66772216,-1.745621464,0.327523062,0.629577718,0.149446382,0.431783144
0,0.263430302,0.264393785,0.145024317,0.426105297,0.495989999,0.875951811,0.164008056,0.350965682,2.247425211,0.178841102,-0.031093622,0.304578056,0.084415336,0.111489956,0.248628354,-0.108417528,0.547516137,0.075789023,0.291558843,0.521428724,-0.289887738,-0.238726558,0.069884702,0.492149196,1.164008056,0.548516362,3.420047133,3.27586863,0.309623737,0.643894549,0.109022061,0.438151573
0,0.221578333,0.244742968,0.153352658,0.379919812,0.426224121,0.741517334,0.121879162,0.272871463,0.996604958,0.184863253,-0.044924526,0.270476982,0.061898504,0.083669878,0.204373439,-0.108550775,0.470811586,0.057439257,0.229568736,0.448792698,-0.18196862,-0.160069953,0.046304308,0.424861898,1.121879162,0.626586576,2.779372238,-10.15820038,0.293842801,0.578928521,0.079893312,0.368956233
0,0.216369931,0.165996147,0.078193389,0.330298264,0.46523589,1.802690905,0.408532655,0.387042502,3.105066616,0.081268492,0.097769726,0.474056648,0.153195157,0.263239166,0.535244019,-0.046939004,0.712222393,0.169618898,0.359568062,0.671429061,-0.469089439,-0.297003188,0.134937627,0.617160408,1.408532655,0.471055445,5.94981108,9.135804874,0.379060946,0.737809704,0.248307612,0.550222337
0,0.31035117,0.294266571,0.19823154,0.415502544,0.442942008,0.505240663,0.066039222,0.244710468,2.007815068,0.099583363,-0.154335572,0.201673504,0.039676304,0.045944409,0.126291426,-0.109774201,0.381660268,0.031964167,0.194995735,0.368139822,-0.220455057,-0.253124852,0.027439465,0.354014889,1.066039222,0.673646141,2.234467878,2.649109839,0.274754928,0.524593505,0.042795691,0.305440025
0,0.246383487,0.243411031,0.149913711,0.378789332,0.464454183,0.908106552,0.226154339,0.314540472,1.523758345,0.141509612,-0.026555274,0.31226729,0.112032483,0.1515749,0.374285609,-0.065098736,0.511974136,0.101589695,0.237710243,0.475400148,-0.243427853,-0.20770569,0.085664851,0.432900139,1.226154339,0.615887088,3.098143457,7.430840113,0.328358435,0.613896524,0.139435755,0.40618997
0,0.279366796,0.278087307,0.173062947,0.39555279,0.422984048,0.521047664,0.069349171,0.249921101,1.706594902,0.142015671,-0.137153022,0.206679021,0.040089034,0.048208585,0.123292181,-0.107354469,0.419297644,0.033512552,0.23279242,0.405620383,-0.234962115,-0.251318814,0.027431258,0.391283301,1.069349171,0.622333142,2.444105194,3.281887217,0.275671794,0.545398604,0.046021972,0.330562918
0,0.259731766,0.2635854,0.164886148,0.390765045,0.438259689,0.66268575,0.121542713,0.273373541,1.425042697,0.149015391,-0.088456244,0.248878693,0.065747107,0.083445522,0.210265963,-0.096856556,0.45324617,0.057289779,0.230351939,0.430836829,-0.223366972,-0.216414195,0.047494644,0.406512034,1.121542713,0.625551142,2.657953345,4.984694073,0.29401627,0.570430024,0.078744875,0.358219265
0,0.219425837,0.183166541,0.108904844,0.32877,0.459207175,1.507047266,0.396742936,0.350302332,1.875511226,0.074296398,0.065693696,0.429719691,0.158445365,0.256270417,0.593259875,-0.029881515,0.616607851,0.165534205,0.254258722,0.56688699,-0.336614881,-0.240677844,0.130437175,0.502348168,1.396742936,0.594567345,4.216590916,73.53137563,0.375664782,0.678183822,0.229597634,0.481110492
0,0.216394879,0.186558339,0.107828585,0.340372561,0.435768243,1.335828268,0.280268424,0.327939657,1.783140693,0.09572231,0.039125056,0.400448752,0.114723571,0.185601373,0.410226413,-0.078509748,0.603277357,0.122910277,0.267436314,0.565118752,-0.334850207,-0.249137692,0.095395681,0.518838423,1.280268424,0.577988556,4.041305389,82.36022035,0.342965489,0.663232067,0.175489768,0.466090301
0,0.217277601,0.206291331,0.10953443,0.336662089,0.415531738,1.014295684,0.23426947,0.305997308,1.726237998,0.160889308,-0.009578343,0.336495086,0.104417788,0.156728479,0.347248105,-0.06951866,0.582778564,0.104852827,0.306361648,0.548898844,-0.329679327,-0.25928987,0.078869649,0.509030548,1.23426947,0.530969623,3.793617556,13.85276066,0.328697002,0.644801528,0.150208972,0.446668252
0,0.34315665,0.369716899,0.220018603,0.420046864,0.394215618,0.066263454,-0.061496105,0.174197015,3.096233348,0.188937752,-0.287834025,0.032069218,-0.056567082,-0.044168665,-0.129137982,-0.08533596,0.283600309,-0.031723488,0.253839722,0.298353958,-0.218649605,-0.312362172,-0.025831246,0.31251219,0.938503895,0.595100206,1.791737665,1.596285723,0.225728501,0.451562274,-0.042054391,0.224992658
0,0.281863733,0.265911327,0.180031594,0.380330362,0.392125355,0.474647056,0.031012494,0.212093762,1.479709118,0.096079538,-0.165602336,0.19180394,0.017554449,0.021761077,0.058886997,-0.122764316,0.370691577,0.015269475,0.192580102,0.364137436,-0.220465836,-0.259692821,0.011794993,0.357445338,1.031012494,0.677036198,2.178091897,4.09813161,0.261535945,0.507972352,0.020614961,0.289683465
0,0.214479953,0.20222483,0.107854158,0.348973719,0.457908617,1.264354074,0.312157884,0.350054459,1.762845205,0.15654208,0.047110911,0.387321364,0.1338224,0.205288946,0.45178789,-0.054321708,0.618730101,0.135007166,0.304343974,0.578114046,-0.330792775,-0.232853874,0.108934898,0.527812712,1.312157884,0.533337861,4.245627844,19.29078051,0.353071926,0.679113058,0.192545184,0.482326279
0,0.265479071,0.309684077,0.176284795,0.423839384,0.458179851,0.479507295,0.081022359,0.281895056,1.342880254,0.236349423,-0.113208583,0.193388137,0.051144945,0.056165097,0.138718765,-0.093474257,0.444303804,0.038933921,0.2745017,0.428846943,-0.201904868,-0.194670881,0.034340467,0.412505607,1.081022359,0.569240747,2.599088878,2.835659359,0.280335586,0.568718286,0.054125107,0.354823914
0,0.185440158,0.140616264,0.082028222,0.266509402,0.421697178,1.998921788,0.582297563,0.339668955,1.623453785,0.033728659,0.127904106,0.499865187,0.197326281,0.362361317,0.841211963,0.021632134,0.674313734,0.225495919,0.26314616,0.615009827,-0.386632376,-0.245227952,0.155187775,0.529300617,1.582297563,0.583348043,5.140879143,-5.509021322,0.415408961,0.700653454,0.308080107,0.511761272
0,0.184585652,0.136399868,0.083681748,0.254641568,0.347970706,1.551107352,0.366511795,0.264288958,1.418867623,0.011200156,0.040339241,0.436795399,0.125928426,0.238250389,0.545912708,-0.041891925,0.612272571,0.154874274,0.239538953,0.565275941,-0.376131813,-0.289978155,0.093329138,0.505314921,1.366511795,0.613503146,4.15826287,-4.572265717,0.359462579,0.637718047,0.216213616,0.446696293
0,0.181829648,0.145876881,0.060714703,0.306696781,0.450429737,2.087739015,0.468648401,0.389715033,2.160303974,0.126690836,0.157714289,0.510731974,0.163590648,0.298275457,0.584322881,-0.033864316,0.762436217,0.189840076,0.412224814,0.723570456,-0.499351742,-0.268887541,0.143732956,0.669500241,1.468648401,0.416205111,7.418791679,-28.51385538,0.392715889,0.762011929,0.281198316,0.580672371
0,0.215865842,0.194655155,0.090055587,0.342650952,0.440767752,1.264351811,0.286346205,0.350712164,2.421326553,0.166585658,0.035530547,0.38732094,0.120432463,0.189374036,0.388434681,-0.068320092,0.660694695,0.12524184,0.367388903,0.626143042,-0.411250218,-0.285434345,0.0981168,0.583756753,1.286346205,0.462641678,4.894396501,7.61239677,0.344943898,0.699156867,0.184838896,0.507672721
0,0.251696496,0.254245371,0.153150007,0.387945954,0.449531545,0.768101199,0.158747863,0.296381538,1.54138075,0.157253097,-0.059039133,0.277483063,0.082317523,0.108045561,0.262294098,-0.089052893,0.49177138,0.07353701,0.248150494,0.464406302,-0.243416922,-0.21922041,0.061585591,0.433926631,1.158747863,0.602370876,2.93523686,5.374737804,0.3066316,0.597587605,0.102185957,0.388604572
0,0.24724872,0.26409922,0.151792297,0.38133654,0.424801154,0.608490756,0.113979671,0.273008857,1.418406027,0.19476638,-0.092449788,0.233273112,0.062734844,0.078392948,0.189351791,-0.090535844,0.473485879,0.053917109,0.270038985,0.452863843,-0.239214563,-0.224708482,0.043464614,0.430560546,1.113979671,0.57475481,2.798568586,4.858533905,0.291154306,0.580281902,0.075381733,0.370637095
0,0.194303338,0.205617088,0.122170312,0.358001314,0.427883793,1.080973899,0.19520174,0.305713481,1.086200159,0.181502025,0.03378017,0.350854611,0.085902907,0.131748738,0.296324396,-0.104363018,0.555788019,0.088922005,0.254575912,0.525656142,-0.227927431,-0.168580879,0.069882479,0.491138979,1.19520174,0.594164196,3.502354924,-4.030030453,0.317461612,0.632116009,0.127046555,0.430549558
0,0.139042739,0.187981834,0.114434043,0.341260058,0.374375139,0.991549563,0.097037668,0.259941096,0.638262624,0.277459495,0.067508675,0.331450154,0.041145501,0.067009632,0.145993307,-0.150052399,0.531784397,0.046273689,0.243200825,0.515368363,-0.097084618,-0.065732721,0.03311508,0.497759385,1.097037668,0.608750541,3.271536415,-0.423243385,0.284293572,0.601837933,0.067746437,0.400643368
0,0.032290496,0.115643077,0.029757617,0.293561882,0.399538495,2.454927911,0.361002635,0.369780878,0.692004196,0.95242786,0.459575814,0.551058953,0.115514069,0.234942798,0.401724411,-0.099713982,0.86136554,0.152902258,0.590681222,0.841844273,-0.04082121,-0.006339512,0.105976613,0.815924388,1.361002635,0.257322946,13.42642763,-0.025393075,0.362370449,0.79435889,0.246861339,0.627495872
0,0.07283595,0.216087986,0.052368555,0.432016936,0.516119496,1.388469189,0.19467422,0.463750941,0.902898829,0.899438095,0.282215284,0.409762967,0.084523106,0.131408486,0.221527509,-0.152444027,0.815761987,0.088703015,0.609854508,0.801045225,-0.163471717,-0.039656311,0.08410256,0.783773232,1.19467422,0.242348293,9.855523038,-0.400824029,0.320194477,0.816594639,0.14794077,0.636593752
0,0.113116544,0.123021909,0.06677593,0.277147921,0.369234222,2.001369638,0.332264089,0.302458292,0.820545659,0.218382973,0.219857577,0.500171146,0.109135055,0.217567761,0.437730808,-0.08813887,0.693695525,0.142464179,0.29634678,0.657530355,-0.257601735,-0.125504654,0.092086301,0.611681887,1.332264089,0.542797059,5.529450808,-0.704047343,0.352731075,0.690894775,0.211202195,0.507471711
0,0.182350158,0.184329873,0.112612929,0.33990463,0.443498714,1.406005644,0.304773971,0.330885785,1.100677722,0.153761195,0.094816958,0.412801913,0.123299725,0.200753767,0.455775919,-0.071318069,0.594998843,0.132235948,0.241517702,0.553402067,-0.236426968,-0.157243361,0.103594084,0.50228261,1.304773971,0.610931521,3.938257502,-2.562668407,0.350245547,0.660471412,0.186282889,0.462058937
0,0.270955055,0.297219163,0.180530619,0.44457297,0.489544293,0.647081864,0.101156225,0.309013674,1.429123316,0.190933256,-0.074339178,0.244451021,0.058318326,0.069785218,0.170318599,-0.117369094,0.461162876,0.048143124,0.244246148,0.442453317,-0.20028196,-0.184711448,0.044971323,0.422397752,1.101156225,0.607398989,2.711696749,3.243176566,0.287978775,0.585857081,0.067113874,0.372272032
0,0.210145412,0.196086646,0.115862341,0.343001354,0.430165058,1.193749888,0.254120584,0.314302717,1.430603392,0.126730988,0.028614398,0.373776886,0.108008298,0.169258806,0.383746074,-0.079453705,0.575617116,0.11273602,0.25717123,0.538806376,-0.289204994,-0.219178821,0.087163704,0.495003233,1.254120584,0.590873186,3.712725405,-17.20133827,0.335190154,0.644839068,0.159632473,0.445170707
0,0.216234522,0.21664892,0.13363272,0.340776607,0.385358001,0.77872108,0.130822929,0.251725281,1.113049726,0.147269581,-0.058082417,0.280244421,0.061741927,0.089621083,0.215219452,-0.101155792,0.485028481,0.061395495,0.236998433,0.461917803,-0.236094701,-0.214350816,0.044581394,0.436635359,1.130822929,0.616816923,2.883709923,-12.74474994,0.295671359,0.577345017,0.085900175,0.370734493
0,0.25201869,0.246886692,0.131059459,0.411793381,0.506139936,1.050089991,0.229111391,0.375080477,2.330523207,0.175716528,0.007198237,0.344281642,0.110982888,0.153454913,0.336071086,-0.086916427,0.588639098,0.10278149,0.30646491,0.555750314,-0.315756019,-0.238983772,0.094346554,0.517145535,1.229111391,0.530848617,3.861910772,3.813808447,0.330780771,0.672769086,0.148064413,0.470497694
0,0.226667385,0.197286834,0.130643075,0.327055308,0.397603471,1.015357348,0.215707135,0.266960397,1.386212353,0.06718967,-0.03207413,0.336728696,0.093799874,0.144913329,0.359184162,-0.079092516,0.505370833,0.097353631,0.203225622,0.469978207,-0.268741952,-0.241507726,0.070548163,0.429130276,1.215707135,0.662198646,3.043433206,-25.21139619,0.322382422,0.593028052,0.133551585,0.387884833
0,0.209978777,0.179469758,0.112357394,0.330459932,0.453147446,1.524923711,0.371262904,0.340790052,1.542173257,0.072943226,0.075598404,0.432611834,0.146763555,0.241096943,0.562522175,-0.044866309,0.60262977,0.156567584,0.229972992,0.554279781,-0.302855812,-0.215429622,0.122687514,0.492533884,1.371262904,0.626051965,4.033089666,-10.80929821,0.368698373,0.667888448,0.216952191,0.469728157
0,0.163166462,0.121591059,0.082894982,0.2343575,0.332359138,1.733417581,0.418171547,0.249464156,1.029175562,-0.007831651,0.077135525,0.464297803,0.13413334,0.26891246,0.647035581,-0.029705853,0.600750586,0.172928818,0.189235787,0.547335236,-0.326225347,-0.241520303,0.098001638,0.477419489,1.418171547,0.681752283,4.009399968,-1.906912753,0.369994664,0.624990772,0.236004012,0.433659051
0,0.226648563,0.197153643,0.120825737,0.343423796,0.454599224,1.305811945,0.323726629,0.333773487,1.739529127,0.085990786,0.0350603,0.395004909,0.136479243,0.21236645,0.499444731,-0.051544654,0.580046939,0.13931356,0.240040426,0.535140132,-0.304548643,-0.232782682,0.111175428,0.479479339,1.323726629,0.612850644,3.762437008,33.67359503,0.356081093,0.654365633,0.193205779,0.453851181
0,0.24589121,0.255670144,0.141981075,0.422894283,0.509725266,0.993683186,0.205325509,0.367744191,1.776790425,0.191856817,0.008072798,0.331926635,0.101935124,0.138263185,0.309102533,-0.096637728,0.564278982,0.0931044,0.285901471,0.533180303,-0.267897808,-0.203855178,0.086830984,0.497301225,1.205325509,0.555329117,3.590093017,4.582556035,0.323422585,0.657831435,0.133236365,0.45305078
0,0.17939872,0.169822471,0.123665137,0.293207613,0.360872371,1.124997764,0.230774219,0.237207234,0.782993651,0.077357037,0.016407951,0.359999542,0.091614687,0.154511028,0.399102098,-0.077208161,0.489553916,0.103450281,0.157271834,0.451237056,-0.183900463,-0.15444126,0.067664758,0.40670079,1.230774219,0.728202433,2.918141532,-1.314578028,0.324843774,0.572934135,0.139648132,0.368027045
